Wavelength,Flux,eFlux
5104.8,4.85168837421208E-15,2.67752552151829E-16
5108.2,4.18458122275792E-15,5.15491889760034E-16
5111.6,5.18524194993916E-15,3.27488965259316E-16
5115,4.70007311251795E-15,5.42782636864977E-16
5118.4,2.99894987630984E-15,9.21820791100296E-16
5121.8,5.76137994437685E-15,7.30785561365695E-16
5125.2,4.94265753122856E-15,3.0929513385602E-16
5128.6,5.73105689203802E-15,2.55320100692911E-16
5132.1,5.21556500227799E-15,2.59262097496958E-16
5135.5,5.00330363590621E-15,2.38339191383169E-16
5138.9,5.09427279292269E-15,2.56836253309852E-16
5142.3,5.24588805461681E-15,2.63507324824394E-16
5145.8,5.33685721163329E-15,2.56229792263076E-16
5149.2,5.97364131074863E-15,3.30521270493198E-16
5152.6,5.85234910139332E-15,2.60778250113899E-16
5156.1,5.60976468268272E-15,4.00264290872497E-16
5159.5,5.9433182584098E-15,2.38642421906557E-16
5163,5.48847247332742E-15,2.84127000414795E-16
5166.4,6.1859026771204E-15,3.57812017598141E-16
5169.8,6.09493352010393E-15,2.97772373967267E-16
5173.3,5.57944163034389E-15,2.76849467853477E-16
5176.7,5.91299520607098E-15,2.88068997218842E-16
5180.2,5.60976468268272E-15,2.36216577719451E-16
5183.6,5.73105689203802E-15,2.40765035570275E-16
5187.1,5.51879552566624E-15,3.2142435479155E-16
5190.6,6.36784099115336E-15,2.34397194579121E-16
5194,6.03428741542628E-15,1.90125538164436E-16
5197.5,5.76137994437685E-15,2.3288104196218E-16
5201,6.12525657244275E-15,2.51378103888864E-16
5204.4,6.15557962478158E-15,2.18629207362932E-16
5207.9,6.09493352010393E-15,1.91338460257989E-16
5211.4,6.12525657244275E-15,1.88609385547495E-16
5214.8,5.88267215373215E-15,1.8769969397733E-16
5218.3,6.36784099115336E-15,1.79209239322459E-16
5221.8,6.33751793881453E-15,1.55860489021563E-16
5225.3,6.0646104677651E-15,1.67080018386929E-16
5228.8,6.12525657244275E-15,1.38576349188433E-16
5232.3,6.09493352010393E-15,1.39182810235209E-16
5235.7,6.0646104677651E-15,1.25537436682738E-16
5239.2,6.1859026771204E-15,1.34027891337609E-16
5242.7,5.97364131074863E-15,1.17956673598031E-16
5246.2,6.03428741542628E-15,1.15227598887537E-16
5249.7,6.12525657244275E-15,1.07950066326219E-16
5253.2,6.0646104677651E-15,1.04614530568948E-16
5256.7,6.0646104677651E-15,1.07950066326219E-16
5260.2,6.15557962478158E-15,9.94596116713477E-17
5263.7,5.91299520607098E-15,1.00672533764901E-16
5267.3,6.0646104677651E-15,9.55176148673004E-17
5270.8,6.09493352010393E-15,8.94530043995353E-17
5274.3,5.9433182584098E-15,8.7936851782594E-17
5277.8,6.12525657244275E-15,9.09691570164765E-17
5281.3,6.0646104677651E-15,8.58142381188762E-17
5284.8,6.09493352010393E-15,7.70205529406168E-17
5288.4,5.97364131074863E-15,7.88399360809463E-17
5291.9,5.85234910139332E-15,7.52011698002873E-17
5295.4,6.03428741542628E-15,7.33817866599577E-17
5298.9,5.88267215373215E-15,7.21688645664047E-17
5302.5,5.9433182584098E-15,6.70139456688044E-17
5306,5.97364131074863E-15,6.79236372389691E-17
5309.6,5.97364131074863E-15,6.67107151454161E-17
5313.1,5.85234910139332E-15,6.39816404349218E-17
5316.6,5.88267215373215E-15,6.24654878179806E-17
5320.2,5.9433182584098E-15,6.09493352010393E-17
5323.7,5.9433182584098E-15,6.15557962478158E-17
5327.3,5.88267215373215E-15,5.97364131074863E-17
5330.8,5.88267215373215E-15,5.8220260490545E-17
5334.4,5.76137994437685E-15,5.48847247332742E-17
5338,5.8220260490545E-15,5.39750331631094E-17
5341.5,5.73105689203802E-15,5.45814942098859E-17
5345.1,5.7007338396992E-15,5.33685721163329E-17
5348.6,5.60976468268272E-15,5.54911857800507E-17
5352.2,5.57944163034389E-15,5.15491889760034E-17
5355.8,5.51879552566624E-15,5.00330363590621E-17
5359.3,5.51879552566624E-15,5.00330363590621E-17
5362.9,5.48847247332742E-15,4.91233447888973E-17
5366.5,5.48847247332742E-15,4.85168837421208E-17
5370.1,5.42782636864977E-15,4.73039616485678E-17
5373.7,5.42782636864977E-15,4.70007311251795E-17
5377.2,5.33685721163329E-15,4.76071921719561E-17
5380.8,5.36718026397212E-15,4.66975006017913E-17
5384.4,5.36718026397212E-15,4.518134798485E-17
5388,5.30653415929446E-15,4.45748869380735E-17
5391.6,5.30653415929446E-15,4.73039616485678E-17
5395.2,5.24588805461681E-15,4.48781174614618E-17
5398.8,5.33685721163329E-15,4.42716564146852E-17
5402.4,5.24588805461681E-15,4.30587343211322E-17
5406,5.21556500227799E-15,4.30587343211322E-17
5409.6,5.21556500227799E-15,4.24522732743557E-17
5413.2,5.24588805461681E-15,4.30587343211322E-17
5416.8,5.18524194993916E-15,4.33619648445205E-17
5420.4,5.24588805461681E-15,4.12393511808027E-17
5424,5.21556500227799E-15,4.09361206574144E-17
5427.7,5.15491889760034E-15,4.12393511808027E-17
5431.3,5.21556500227799E-15,4.2755503797744E-17
5434.9,5.09427279292269E-15,4.03296596106379E-17
5438.5,5.09427279292269E-15,4.09361206574144E-17
5442.2,5.09427279292269E-15,3.94199680404732E-17
5445.8,5.03362668824504E-15,3.85102764703084E-17
5449.4,5.00330363590621E-15,3.82070459469201E-17
5453.1,4.94265753122856E-15,3.85102764703084E-17
5456.7,4.94265753122856E-15,3.72973543767554E-17
5460.3,4.94265753122856E-15,3.72973543767554E-17
5464,5.00330363590621E-15,3.72973543767554E-17
5467.6,4.97298058356738E-15,4.03296596106379E-17
5471.3,4.94265753122856E-15,3.88135069936967E-17
5474.9,4.97298058356738E-15,3.79038154235319E-17
5478.6,4.88201142655091E-15,3.66908933299789E-17
5482.2,4.85168837421208E-15,3.72973543767554E-17
5485.9,4.94265753122856E-15,3.76005849001436E-17
5489.5,4.97298058356738E-15,3.72973543767554E-17
5493.2,4.94265753122856E-15,3.69941238533671E-17
5496.8,4.88201142655091E-15,3.79038154235319E-17
5500.5,4.94265753122856E-15,3.69941238533671E-17
5504.2,4.91233447888973E-15,3.69941238533671E-17
5507.9,4.97298058356738E-15,3.82070459469201E-17
5511.5,5.03362668824504E-15,3.66908933299789E-17
5515.2,4.91233447888973E-15,3.54779712364259E-17
5518.9,4.97298058356738E-15,3.60844322832024E-17
5522.6,4.97298058356738E-15,3.51747407130376E-17
5526.2,4.82136532187326E-15,3.45682796662611E-17
5529.9,4.82136532187326E-15,3.66908933299789E-17
5533.6,4.82136532187326E-15,3.42650491428728E-17
5537.3,4.79104226953443E-15,3.36585880960963E-17
5541,4.82136532187326E-15,3.36585880960963E-17
5544.7,4.79104226953443E-15,3.42650491428728E-17
5548.4,4.76071921719561E-15,3.36585880960963E-17
5552.1,4.76071921719561E-15,3.33553575727081E-17
5555.8,4.73039616485678E-15,3.57812017598141E-17
5559.5,4.70007311251795E-15,3.27488965259316E-17
5563.2,4.73039616485678E-15,3.30521270493198E-17
5566.9,4.76071921719561E-15,3.39618186194846E-17
5570.6,4.70007311251795E-15,3.24456660025433E-17
5574.3,4.66975006017913E-15,3.33553575727081E-17
5578.1,4.66975006017913E-15,3.42650491428728E-17
5581.8,4.66975006017913E-15,3.24456660025433E-17
5585.5,4.70007311251795E-15,3.33553575727081E-17
5589.2,4.60910395550148E-15,3.24456660025433E-17
5593,4.6394270078403E-15,3.15359744323785E-17
5596.7,4.60910395550148E-15,3.15359744323785E-17
5600.4,4.54845785082383E-15,3.0929513385602E-17
5604.2,4.54845785082383E-15,3.0929513385602E-17
5607.9,4.54845785082383E-15,3.12327439089903E-17
5611.6,4.518134798485E-15,3.15359744323785E-17
5615.4,4.48781174614618E-15,3.33553575727081E-17
5619.1,4.518134798485E-15,3.66908933299789E-17
5622.9,4.48781174614618E-15,3.2142435479155E-17
5626.6,4.518134798485E-15,3.0232083181809E-17
5630.4,4.45748869380735E-15,3.06262828622138E-17
5634.1,4.48781174614618E-15,2.9898529606082E-17
5637.9,4.48781174614618E-15,2.99591757107596E-17
5641.6,4.3968425891297E-15,2.95952990826937E-17
5645.4,4.45748869380735E-15,2.92920685593054E-17
5649.2,4.36651953679087E-15,2.94133607686607E-17
5652.9,4.3968425891297E-15,3.01411140247926E-17
5656.7,4.45748869380735E-15,2.93527146639831E-17
5660.5,4.36651953679087E-15,2.89585149835784E-17
5664.3,4.42716564146852E-15,3.18392049557668E-17
5668,4.36651953679087E-15,3.03230523388255E-17
5671.8,4.3968425891297E-15,2.84733461461572E-17
5675.6,4.33619648445205E-15,2.84733461461572E-17
5679.4,4.33619648445205E-15,2.96559451873714E-17
5683.2,4.30587343211322E-15,2.81701156227689E-17
5687,4.36651953679087E-15,2.80791464657524E-17
5690.7,4.33619648445205E-15,3.24456660025433E-17
5694.5,4.30587343211322E-15,2.78365620470418E-17
5698.3,4.24522732743557E-15,2.76546237330089E-17
5702.1,4.33619648445205E-15,2.76849467853477E-17
5705.9,4.33619648445205E-15,2.80488234134136E-17
5709.7,4.3968425891297E-15,2.85339922508348E-17
5713.6,4.30587343211322E-15,2.71694548955877E-17
5717.4,4.2755503797744E-15,3.01107909724537E-17
5721.2,4.24522732743557E-15,2.70784857385712E-17
5725,4.2755503797744E-15,2.69268704768771E-17
5728.8,4.2755503797744E-15,2.70178396338935E-17
5732.6,4.2755503797744E-15,2.68055782675218E-17
5736.5,4.33619648445205E-15,2.69268704768771E-17
5740.3,4.21490427509675E-15,2.73210701572818E-17
5744.1,4.30587343211322E-15,2.66539630058276E-17
5747.9,4.2755503797744E-15,2.81094695180912E-17
5751.8,4.21490427509675E-15,2.63507324824394E-17
5755.6,4.30587343211322E-15,2.64417016394558E-17
5759.4,4.2755503797744E-15,2.62900863777617E-17
5763.3,4.24522732743557E-15,2.62294402730841E-17
5767.1,4.24522732743557E-15,2.59565328020346E-17
5771,4.2755503797744E-15,2.58655636450182E-17
5774.8,4.30587343211322E-15,2.65629938488112E-17
5778.7,4.21490427509675E-15,2.58049175403405E-17
5782.5,4.24522732743557E-15,2.77152698376865E-17
5786.4,4.24522732743557E-15,2.60475019590511E-17
5790.2,4.24522732743557E-15,2.54410409122746E-17
5794.1,4.2755503797744E-15,2.55016870169523E-17
5798,4.21490427509675E-15,2.53500717552581E-17
5801.8,4.24522732743557E-15,2.52894256505805E-17
5805.7,4.18458122275792E-15,2.53197487029193E-17
5809.6,4.2755503797744E-15,2.56836253309852E-17
5813.5,4.30587343211322E-15,2.57745944880017E-17
5817.3,4.2755503797744E-15,2.57745944880017E-17
5821.2,4.30587343211322E-15,2.54107178599358E-17
5825.1,4.24522732743557E-15,2.52894256505805E-17
5829,4.24522732743557E-15,2.52894256505805E-17
5832.9,4.2755503797744E-15,2.51378103888863E-17
5836.8,4.18458122275792E-15,2.50771642842087E-17
5840.6,4.24522732743557E-15,2.53197487029193E-17
5844.5,4.30587343211322E-15,2.57745944880017E-17
5848.4,4.30587343211322E-15,2.58655636450182E-17
5852.3,4.36651953679087E-15,2.58655636450182E-17
5856.2,4.30587343211322E-15,2.5713948383324E-17
5860.1,4.30587343211322E-15,2.73513932096206E-17
5864.1,4.33619648445205E-15,2.49861951271922E-17
5868,4.36651953679087E-15,2.63204094301005E-17
5871.9,4.3968425891297E-15,2.79275312040583E-17
5875.8,4.36651953679087E-15,2.45313493421098E-17
5879.7,4.36651953679087E-15,2.44707032374322E-17
5883.6,4.33619648445205E-15,2.56533022786464E-17
5887.6,4.3968425891297E-15,2.44100571327545E-17
5891.5,4.33619648445205E-15,2.41068266093663E-17
5895.4,4.36651953679087E-15,2.41674727140439E-17
5899.3,4.30587343211322E-15,2.41371496617051E-17
5903.3,4.2755503797744E-15,2.40158574523498E-17
5907.2,4.30587343211322E-15,2.38945652429945E-17
5911.2,4.2755503797744E-15,2.38339191383169E-17
5915.1,4.24522732743557E-15,3.0929513385602E-17
5919,4.2755503797744E-15,2.53197487029193E-17
5923,4.1542581704191E-15,2.56836253309852E-17
5926.9,4.18458122275792E-15,2.36823038766227E-17
5930.9,4.21490427509675E-15,2.4682964603804E-17
5934.9,4.18458122275792E-15,2.32577811438792E-17
5938.8,4.09361206574144E-15,2.35610116672674E-17
5942.8,4.24522732743557E-15,2.34700425102509E-17
5946.7,4.21490427509675E-15,2.33790733532345E-17
5950.7,4.18458122275792E-15,2.5016518179531E-17
5954.7,4.2755503797744E-15,2.36823038766227E-17
5958.6,4.24522732743557E-15,2.31971350392015E-17
5962.6,4.21490427509675E-15,2.34700425102509E-17
5966.6,4.24522732743557E-15,2.97469143443878E-17
5970.6,4.18458122275792E-15,2.33487503008956E-17
5974.5,4.33619648445205E-15,2.38339191383169E-17
5978.5,4.2755503797744E-15,2.53500717552581E-17
5982.5,4.2755503797744E-15,2.39552113476722E-17
5986.5,4.24522732743557E-15,2.34093964055733E-17
5990.5,4.2755503797744E-15,2.48952259701757E-17
5994.5,4.21490427509675E-15,2.71997779479265E-17
5998.5,4.21490427509675E-15,2.35003655625898E-17
6002.5,4.24522732743557E-15,2.33487503008956E-17
6006.5,4.12393511808027E-15,2.29848736728297E-17
6010.5,4.1542581704191E-15,2.46223184991263E-17
6014.5,4.12393511808027E-15,2.30151967251686E-17
6018.5,4.12393511808027E-15,2.29545506204909E-17
6022.5,4.1542581704191E-15,2.7290747104943E-17
6026.6,4.12393511808027E-15,2.27422892541191E-17
6030.6,4.09361206574144E-15,2.30758428298462E-17
6034.6,4.09361206574144E-15,2.2590673992425E-17
6038.6,4.09361206574144E-15,2.30758428298462E-17
6042.6,4.09361206574144E-15,2.40461805046886E-17
6046.7,4.12393511808027E-15,2.4682964603804E-17
6050.7,4.12393511808027E-15,2.36216577719451E-17
6054.7,4.12393511808027E-15,2.54713639646134E-17
6058.8,4.06328901340262E-15,2.37732730336392E-17
6062.8,4.1542581704191E-15,2.3288104196218E-17
6066.9,4.1542581704191E-15,2.39248882953333E-17
6070.9,4.09361206574144E-15,2.3106165882185E-17
6075,4.1542581704191E-15,2.37126269289616E-17
6079,4.06328901340262E-15,2.58049175403405E-17
6083.1,4.09361206574144E-15,2.47739337608204E-17
6087.1,4.12393511808027E-15,2.42887649233992E-17
6091.2,4.09361206574144E-15,2.72301010002653E-17
6095.2,4.06328901340262E-15,2.90494841405948E-17
6099.3,4.06328901340262E-15,3.03230523388255E-17
6103.4,4.12393511808027E-15,2.54713639646134E-17
6107.4,4.09361206574144E-15,2.70178396338935E-17
6111.5,4.06328901340262E-15,3.15359744323785E-17
6115.6,4.09361206574144E-15,2.76546237330089E-17
6119.7,4.18458122275792E-15,2.61384711160676E-17
6123.8,4.12393511808027E-15,2.85643153031736E-17
6127.8,4.09361206574144E-15,3.94199680404732E-17
6131.9,4.18458122275792E-15,3.01411140247926E-17
6136,4.24522732743557E-15,3.39618186194846E-17
6140.1,4.18458122275792E-15,2.51074873365475E-17
6144.2,4.24522732743557E-15,3.36585880960963E-17
6148.3,4.1542581704191E-15,3.36585880960963E-17
6152.4,4.21490427509675E-15,2.62900863777617E-17
6156.5,4.18458122275792E-15,3.0929513385602E-17
6160.6,4.1542581704191E-15,2.91404532976113E-17
6164.7,4.24522732743557E-15,3.02017601294702E-17
6168.8,4.1542581704191E-15,3.48715101896493E-17
6172.9,4.12393511808027E-15,2.6411378587117E-17
6177.1,4.1542581704191E-15,2.63204094301005E-17
6181.2,4.18458122275792E-15,2.47436107084816E-17
6185.3,4.1542581704191E-15,2.81094695180912E-17
6189.4,4.06328901340262E-15,3.63876628065906E-17
6193.6,4.24522732743557E-15,3.91167375170849E-17
6197.7,3.94199680404732E-15,6.12525657244275E-17
6201.8,4.1542581704191E-15,3.27488965259316E-17
6205.9,4.09361206574144E-15,2.56229792263076E-17
6210.1,4.12393511808027E-15,2.48042568131593E-17
6214.2,4.1542581704191E-15,2.57442714356629E-17
6218.4,4.21490427509675E-15,2.5895886697357E-17
6222.5,4.24522732743557E-15,2.35913347196062E-17
6226.7,4.24522732743557E-15,2.43190879757381E-17
6230.8,4.21490427509675E-15,2.64720246917947E-17
6235,4.24522732743557E-15,2.53500717552581E-17
6239.1,4.2755503797744E-15,2.41977957663828E-17
6243.3,4.30587343211322E-15,2.48042568131593E-17
6247.5,4.33619648445205E-15,4.00264290872497E-17
6251.6,4.24522732743557E-15,2.9201099402289E-17
6255.8,4.1542581704191E-15,2.81094695180912E-17
6260,4.2755503797744E-15,2.92617455069666E-17
6264.1,4.24522732743557E-15,3.12327439089903E-17
6268.3,4.18458122275792E-15,2.35913347196062E-17
6272.5,4.30587343211322E-15,2.5380394807597E-17
6276.7,4.30587343211322E-15,2.69875165815547E-17
6280.9,4.21490427509675E-15,2.54713639646134E-17
6285.1,4.24522732743557E-15,2.48042568131593E-17
6289.2,4.30587343211322E-15,2.41977957663828E-17
6293.4,4.2755503797744E-15,2.81397925704301E-17
6297.6,4.33619648445205E-15,2.32274580915403E-17
6301.8,4.2755503797744E-15,3.02624062341479E-17
6306,4.2755503797744E-15,2.33487503008956E-17
6310.2,4.33619648445205E-15,2.44403801850934E-17
6314.5,4.36651953679087E-15,2.37429499813004E-17
6318.7,4.36651953679087E-15,2.23480895737144E-17
6322.9,4.33619648445205E-15,2.35913347196062E-17
6327.1,4.30587343211322E-15,2.37429499813004E-17
6331.3,4.33619648445205E-15,2.48345798654981E-17
6335.5,4.30587343211322E-15,2.30151967251686E-17
6339.8,4.33619648445205E-15,2.20448590503261E-17
6344,4.2755503797744E-15,2.15293671605661E-17
6348.2,4.30587343211322E-15,2.31668119868627E-17
6352.5,4.33619648445205E-15,2.1377751898872E-17
6356.7,4.33619648445205E-15,2.11048444278226E-17
6360.9,4.42716564146852E-15,2.42887649233992E-17
6365.2,4.33619648445205E-15,2.15293671605661E-17
6369.4,4.3968425891297E-15,2.07712908520955E-17
6373.7,4.42716564146852E-15,2.0862260009112E-17
6377.9,4.45748869380735E-15,2.11048444278226E-17
6382.2,4.42716564146852E-15,2.09229061137896E-17
6386.4,4.48781174614618E-15,2.1893243788632E-17
6390.7,4.48781174614618E-15,2.09835522184673E-17
6394.9,4.45748869380735E-15,2.14687210558885E-17
6399.2,4.57878090316265E-15,2.23480895737144E-17
6403.5,4.60910395550148E-15,2.0680321695079E-17
6407.8,4.57878090316265E-15,2.08925830614508E-17
6412,4.57878090316265E-15,2.12867827418555E-17
6416.3,4.518134798485E-15,2.02254759099966E-17
6420.6,4.57878090316265E-15,2.0164829805319E-17
6424.9,4.73039616485678E-15,2.0862260009112E-17
6429.1,4.82136532187326E-15,2.2075182102665E-17
6433.4,4.82136532187326E-15,2.12867827418555E-17
6437.7,4.91233447888973E-15,2.20448590503261E-17
6442,4.94265753122856E-15,2.12564596895167E-17
6446.3,5.06394974058386E-15,2.0680321695079E-17
6450.6,5.15491889760034E-15,2.14080749512108E-17
6454.9,5.12459584526151E-15,2.22571204166979E-17
6459.2,5.30653415929446E-15,2.11654905325002E-17
6463.5,5.45814942098859E-15,2.13171057941943E-17
6467.8,5.57944163034389E-15,2.21055051550038E-17
6472.2,5.73105689203802E-15,2.19842129456485E-17
6476.5,5.97364131074863E-15,2.19842129456485E-17
6480.8,6.15557962478158E-15,2.25603509400862E-17
6485.1,6.36784099115336E-15,2.3106165882185E-17
6489.4,6.54977930518631E-15,2.31668119868627E-17
6493.8,6.76204067155809E-15,2.27422892541191E-17
6498.1,7.09559424728517E-15,2.29242275681521E-17
6502.4,7.42914782301225E-15,2.36216577719451E-17
6506.8,7.82334750341698E-15,2.40461805046886E-17
6511.1,8.30851634083819E-15,2.44403801850934E-17
6515.4,8.6723929689041E-15,2.52591025982417E-17
6519.8,9.18788485866413E-15,2.55623331216299E-17
6524.1,9.85499201011829E-15,2.63204094301005E-17
6528.5,1.05524222139113E-14,2.71391318432488E-17
6532.8,1.13408215747207E-14,2.79578542563971E-17
6537.2,1.22808361972243E-14,2.97469143443878E-17
6541.6,1.32208508197279E-14,3.01107909724537E-17
6545.9,1.43124807039256E-14,3.30521270493198E-17
6550.3,1.53131414311069E-14,3.2142435479155E-17
6554.7,1.63138021582881E-14,3.48715101896493E-17
6559,1.69505862574035E-14,3.42650491428728E-17
6563.4,1.68899401527258E-14,3.42650491428728E-17
6567.8,1.63138021582881E-14,3.54779712364259E-17
6572.2,1.57679872161893E-14,3.45682796662611E-17
6576.5,1.52221722740904E-14,3.24456660025433E-17
6580.9,1.44034498609421E-14,3.18392049557668E-17
6585.3,1.35240813431162E-14,3.06262828622138E-17
6589.7,1.24930975635961E-14,2.9201099402289E-17
6594.1,1.15834059934313E-14,2.82610847797854E-17
6598.5,1.06433913709278E-14,2.70784857385712E-17
6602.9,9.82466895777947E-15,2.63204094301005E-17
6607.3,9.24853096334178E-15,2.55926561739687E-17
6611.7,8.6723929689041E-15,2.47739337608204E-17
6616.1,8.15690107914406E-15,2.54410409122746E-17
6620.5,7.67173224172285E-15,2.85643153031736E-17
6624.9,7.39882477067342E-15,2.54410409122746E-17
6629.4,7.03494814260752E-15,2.42281188187216E-17
6633.8,6.76204067155809E-15,2.30151967251686E-17
6638.2,6.42848709583101E-15,2.29242275681521E-17
6642.6,6.30719488647571E-15,2.19842129456485E-17
6647.1,6.12525657244275E-15,2.17113054745991E-17
6651.5,5.85234910139332E-15,2.18629207362932E-17
6655.9,5.67041078736037E-15,2.13171057941943E-17
6660.4,5.51879552566624E-15,2.26209970447638E-17
6664.8,5.36718026397212E-15,2.06499986427402E-17
6669.3,5.27621110695564E-15,2.0680321695079E-17
6673.7,5.15491889760034E-15,2.03467681193519E-17
6678.2,5.03362668824504E-15,2.55623331216299E-17
6682.6,4.97298058356738E-15,2.0164829805319E-17
6687.1,4.82136532187326E-15,1.98312762295919E-17
6691.5,4.70007311251795E-15,2.12867827418555E-17
6696,4.6394270078403E-15,2.00435375959637E-17
6700.5,4.54845785082383E-15,1.94370765491872E-17
6704.9,4.48781174614618E-15,1.93764304445095E-17
6709.4,4.3968425891297E-15,2.46526415514651E-17
6713.9,4.30587343211322E-15,1.91338460257989E-17
6718.3,4.33619648445205E-15,1.90125538164436E-17
6722.8,4.24522732743557E-15,1.90731999211212E-17
6727.3,4.21490427509675E-15,1.92248151828154E-17
6731.8,4.12393511808027E-15,2.04074142240296E-17
6736.3,4.06328901340262E-15,1.85577080313612E-17
6740.8,4.03296596106379E-15,1.89215846594271E-17
6745.3,4.03296596106379E-15,2.29242275681521E-17
6749.8,3.97231985638614E-15,1.85577080313612E-17
6754.3,3.91167375170849E-15,1.83151236126506E-17
6758.8,3.94199680404732E-15,1.83151236126506E-17
6763.3,3.91167375170849E-15,1.87093232930553E-17
6767.8,3.82070459469201E-15,1.93461073921707E-17
6772.3,3.79038154235319E-15,2.01951528576578E-17
6776.8,3.76005849001436E-15,1.87396463453942E-17
6781.3,3.79038154235319E-15,2.01041837006413E-17
6785.9,3.72973543767554E-15,2.02254759099966E-17
6790.4,3.66908933299789E-15,1.83757697173283E-17
6794.9,3.63876628065906E-15,1.81028622462788E-17
6799.5,3.63876628065906E-15,1.82241544556341E-17
6804,3.63876628065906E-15,1.807253919394E-17
6808.5,3.63876628065906E-15,1.79512469845847E-17
6813.1,3.54779712364258E-15,1.80422161416012E-17
6817.6,3.54779712364258E-15,1.84060927696671E-17
6822.2,3.57812017598141E-15,1.76783395135353E-17
6826.7,3.54779712364258E-15,1.91035229734601E-17
6831.3,3.51747407130376E-15,1.78299547752294E-17
6835.8,3.48715101896493E-15,1.71628476237752E-17
6840.4,3.45682796662611E-15,1.75267242518411E-17
6844.9,3.48715101896493E-15,1.77389856182129E-17
6849.5,3.39618186194846E-15,1.755704730418E-17
6854.1,3.39618186194846E-15,1.70112323620811E-17
6858.6,3.36585880960963E-15,1.71931706761141E-17
6863.2,3.39618186194846E-15,1.72841398331305E-17
6867.8,3.42650491428728E-15,1.73144628854694E-17
6872.4,3.36585880960963E-15,1.75873703565188E-17
6876.9,3.36585880960963E-15,1.84667388743447E-17
6881.5,3.33553575727081E-15,1.76176934088576E-17
6886.1,3.33553575727081E-15,1.85577080313612E-17
6890.7,3.39618186194846E-15,1.84060927696671E-17
6895.3,3.33553575727081E-15,1.84060927696671E-17
6899.9,3.27488965259316E-15,1.77693086705518E-17
6904.5,3.24456660025433E-15,1.81938314032953E-17
6909.1,3.30521270493198E-15,1.75873703565188E-17
6913.7,3.24456660025433E-15,1.90125538164436E-17
6918.3,3.2142435479155E-15,1.84667388743447E-17
6922.9,3.27488965259316E-15,1.91944921304765E-17
6927.6,3.2142435479155E-15,3.02927292864867E-17
6932.2,3.24456660025433E-15,2.32577811438792E-17
6936.8,3.27488965259316E-15,1.9285461287493E-17
6941.4,3.2142435479155E-15,1.82241544556341E-17
6946.1,3.24456660025433E-15,1.84060927696671E-17
6950.7,3.15359744323785E-15,1.82848005603118E-17
6955.3,3.18392049557668E-15,1.74964011995023E-17
6960,3.2142435479155E-15,1.98009531772531E-17
6964.6,3.2142435479155E-15,1.94067534968483E-17
6969.3,3.18392049557668E-15,2.19842129456485E-17
6973.9,3.12327439089903E-15,1.81331852986177E-17
6978.6,3.2142435479155E-15,2.14080749512108E-17
6983.2,3.24456660025433E-15,1.71931706761141E-17
6987.9,3.24456660025433E-15,1.74054320424858E-17
6992.5,3.24456660025433E-15,2.23177665213756E-17
6997.2,3.2142435479155E-15,1.56770180591728E-17
7001.9,3.2142435479155E-15,1.66170326816764E-17
7006.5,3.2142435479155E-15,1.67989709957093E-17
7011.2,3.2142435479155E-15,1.59196024778834E-17
7015.9,3.2142435479155E-15,1.61015407919163E-17
7020.6,3.18392049557668E-15,1.52828183787681E-17
7025.2,3.18392049557668E-15,1.5646695006834E-17
7029.9,3.18392049557668E-15,1.53737875357845E-17
7034.6,3.2142435479155E-15,1.59499255302222E-17
7039.3,3.2142435479155E-15,1.56163719544951E-17
7044,3.15359744323785E-15,1.71325245714364E-17
7048.7,3.15359744323785E-15,1.93764304445095E-17
7053.4,3.12327439089903E-15,1.72234937284529E-17
7058.1,3.18392049557668E-15,1.62531560536105E-17
7062.8,3.18392049557668E-15,1.51615261694128E-17
7067.5,3.15359744323785E-15,1.65260635246599E-17
7072.2,3.15359744323785E-15,1.49189417507022E-17
7076.9,3.0929513385602E-15,1.47370034366692E-17
7081.7,3.06262828622138E-15,1.50705570123963E-17
7086.4,3.0929513385602E-15,1.47976495413469E-17
7091.1,3.0929513385602E-15,1.70112323620811E-17
7095.8,3.12327439089903E-15,1.47976495413469E-17
7100.6,3.06262828622138E-15,1.49795878553798E-17
7105.3,3.02017601294702E-15,1.49189417507022E-17
7110,3.06262828622138E-15,1.99525684389472E-17
7114.8,3.06262828622138E-15,1.4767326489008E-17
7119.5,3.06262828622138E-15,1.47976495413469E-17
7124.3,3.06262828622138E-15,1.53131414311069E-17
7129,3.03230523388255E-15,1.6677678786354E-17
7133.8,3.02927292864867E-15,1.46763573319915E-17
7138.5,2.97772373967267E-15,1.43124807039256E-17
7143.3,3.02017601294702E-15,1.83454466649894E-17
7148.1,3.0929513385602E-15,1.6162186896594E-17
7152.8,3.01411140247926E-15,1.49189417507022E-17
7157.6,2.9716591292049E-15,1.45550651226362E-17
7162.4,2.99591757107596E-15,1.41305423898927E-17
7167.2,2.9534652978016E-15,1.69505862574035E-17
7171.9,2.98075604490655E-15,1.55557258498175E-17
7176.7,2.97469143443878E-15,1.48886186983633E-17
7181.5,3.06262828622138E-15,1.62228330012717E-17
7186.3,2.92920685593054E-15,1.67383248910317E-17
7191.1,2.96559451873713E-15,1.47370034366692E-17
7195.9,2.9716591292049E-15,1.43428037562645E-17
7200.7,2.97469143443878E-15,1.48582956460245E-17
7205.5,3.0232083181809E-15,1.4949264803041E-17
7210.3,2.97469143443878E-15,1.54344336404622E-17
7215.1,2.95649760303549E-15,1.65867096293376E-17
